# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_nostructure_texture_near_withloop_validation.bag'
# timestamp tx ty tz qx qy qz qw
1341840200.7784 -3.9517 1.5132 1.0037 -0.4667 0.8190 -0.2901 0.1651
1341840200.7884 -3.9491 1.5135 1.0032 -0.4650 0.8188 -0.2933 0.1650
1341840200.7984 -3.9472 1.5149 1.0027 -0.4645 0.8197 -0.2924 0.1636
1341840200.8091 -3.9455 1.5169 1.0021 -0.4633 0.8220 -0.2890 0.1616
1341840200.8184 -3.9431 1.5184 1.0016 -0.4615 0.8235 -0.2878 0.1614
1341840200.8287 -3.9406 1.5194 1.0012 -0.4608 0.8238 -0.2883 0.1609
1341840200.8384 -3.9381 1.5204 1.0008 -0.4596 0.8248 -0.2877 0.1604
1341840200.8485 -3.9358 1.5217 1.0005 -0.4586 0.8259 -0.2864 0.1597
1341840200.8585 -3.9331 1.5227 1.0002 -0.4562 0.8263 -0.2886 0.1604
1341840200.8684 -3.9303 1.5234 1.0005 -0.4544 0.8262 -0.2916 0.1606
1341840200.8785 -3.9283 1.5247 1.0004 -0.4541 0.8267 -0.2912 0.1600
1341840200.8903 -3.9263 1.5261 1.0004 -0.4532 0.8271 -0.2919 0.1589
1341840200.8985 -3.9244 1.5276 1.0000 -0.4521 0.8279 -0.2917 0.1585
1341840200.9086 -3.9213 1.5287 0.9998 -0.4474 0.8285 -0.2967 0.1593
1341840200.9184 -3.9196 1.5305 0.9996 -0.4471 0.8304 -0.2934 0.1566
1341840200.9284 -3.9173 1.5319 0.9997 -0.4455 0.8315 -0.2928 0.1560
1341840200.9383 -3.9151 1.5335 0.9996 -0.4462 0.8320 -0.2914 0.1544
1341840200.9484 -3.9126 1.5349 0.9996 -0.4436 0.8316 -0.2953 0.1564
1341840200.9584 -3.9110 1.5368 0.9993 -0.4438 0.8329 -0.2921 0.1551
1341840200.9684 -3.9085 1.5386 0.9996 -0.4405 0.8335 -0.2949 0.1562
1341840200.9784 -3.9068 1.5400 0.9996 -0.4403 0.8336 -0.2948 0.1561
1341840200.9884 -3.9049 1.5419 0.9998 -0.4394 0.8344 -0.2944 0.1551
1341840200.9984 -3.9032 1.5439 0.9995 -0.4387 0.8344 -0.2954 0.1552
1341840201.0084 -3.9015 1.5457 0.9990 -0.4364 0.8353 -0.2965 0.1549
1341840201.0184 -3.9004 1.5471 0.9987 -0.4376 0.8361 -0.2935 0.1527
1341840201.0284 -3.8983 1.5490 0.9983 -0.4360 0.8370 -0.2934 0.1522
1341840201.0384 -3.8965 1.5511 0.9981 -0.4338 0.8386 -0.2926 0.1517
1341840201.0483 -3.8949 1.5530 0.9979 -0.4333 0.8394 -0.2914 0.1505
1341840201.0623 -3.8931 1.5551 0.9977 -0.4309 0.8401 -0.2929 0.1509
1341840201.0683 -3.8908 1.5568 0.9977 -0.4298 0.8411 -0.2921 0.1503
1341840201.0784 -3.8892 1.5591 0.9972 -0.4289 0.8429 -0.2886 0.1489
1341840201.0891 -3.8876 1.5612 0.9971 -0.4277 0.8429 -0.2903 0.1492
1341840201.0984 -3.8859 1.5630 0.9967 -0.4285 0.8432 -0.2881 0.1492
1341840201.1084 -3.8836 1.5645 0.9967 -0.4280 0.8428 -0.2903 0.1491
1341840201.1184 -3.8823 1.5668 0.9964 -0.4261 0.8436 -0.2909 0.1485
1341840201.1284 -3.8806 1.5687 0.9966 -0.4257 0.8437 -0.2915 0.1485
1341840201.1384 -3.8788 1.5708 0.9963 -0.4234 0.8445 -0.2927 0.1479
1341840201.1484 -3.8769 1.5728 0.9959 -0.4216 0.8449 -0.2941 0.1476
1341840201.1583 -3.8756 1.5751 0.9959 -0.4213 0.8459 -0.2921 0.1472
1341840201.1684 -3.8738 1.5769 0.9958 -0.4221 0.8464 -0.2905 0.1452
1341840201.1784 -3.8724 1.5790 0.9958 -0.4238 0.8462 -0.2887 0.1452
1341840201.1884 -3.8701 1.5810 0.9954 -0.4220 0.8462 -0.2911 0.1454
1341840201.1984 -3.8686 1.5828 0.9954 -0.4227 0.8463 -0.2900 0.1448
1341840201.2085 -3.8670 1.5845 0.9952 -0.4242 0.8456 -0.2905 0.1435
1341840201.2183 -3.8657 1.5862 0.9951 -0.4246 0.8457 -0.2906 0.1417
1341840201.2283 -3.8641 1.5885 0.9949 -0.4222 0.8474 -0.2903 0.1392
1341840201.2384 -3.8618 1.5899 0.9945 -0.4202 0.8477 -0.2927 0.1382
1341840201.2484 -3.8600 1.5914 0.9945 -0.4198 0.8480 -0.2929 0.1375
1341840201.2583 -3.8577 1.5926 0.9942 -0.4195 0.8477 -0.2943 0.1372
1341840201.2684 -3.8563 1.5943 0.9945 -0.4206 0.8480 -0.2922 0.1365
1341840201.2784 -3.8544 1.5962 0.9941 -0.4179 0.8490 -0.2929 0.1371
1341840201.2884 -3.8519 1.5977 0.9937 -0.4161 0.8494 -0.2940 0.1377
1341840201.2984 -3.8503 1.5987 0.9940 -0.4172 0.8492 -0.2928 0.1380
1341840201.3084 -3.8482 1.6003 0.9936 -0.4153 0.8501 -0.2928 0.1386
1341840201.3184 -3.8464 1.6016 0.9935 -0.4146 0.8508 -0.2918 0.1385
1341840201.3289 -3.8443 1.6029 0.9936 -0.4132 0.8519 -0.2908 0.1376
1341840201.3384 -3.8428 1.6042 0.9933 -0.4117 0.8525 -0.2914 0.1372
1341840201.3483 -3.8410 1.6053 0.9931 -0.4104 0.8530 -0.2920 0.1368
1341840201.3584 -3.8395 1.6066 0.9933 -0.4088 0.8541 -0.2916 0.1354
1341840201.3684 -3.8380 1.6076 0.9934 -0.4074 0.8544 -0.2926 0.1354
1341840201.3784 -3.8360 1.6092 0.9934 -0.4044 0.8554 -0.2935 0.1360
1341840201.3884 -3.8347 1.6108 0.9934 -0.4033 0.8564 -0.2923 0.1359
1341840201.3984 -3.8328 1.6122 0.9934 -0.4012 0.8574 -0.2920 0.1366
1341840201.4084 -3.8313 1.6134 0.9936 -0.4015 0.8574 -0.2911 0.1375
1341840201.4184 -3.8293 1.6152 0.9934 -0.3984 0.8589 -0.2905 0.1387
1341840201.4285 -3.8276 1.6168 0.9931 -0.3969 0.8597 -0.2900 0.1387
1341840201.4384 -3.8257 1.6183 0.9929 -0.3962 0.8601 -0.2899 0.1386
1341840201.4484 -3.8241 1.6198 0.9929 -0.3962 0.8609 -0.2879 0.1379
1341840201.4587 -3.8225 1.6211 0.9928 -0.3972 0.8604 -0.2881 0.1378
1341840201.4683 -3.8206 1.6224 0.9924 -0.3978 0.8601 -0.2884 0.1373
1341840201.4784 -3.8195 1.6242 0.9922 -0.3975 0.8608 -0.2877 0.1350
1341840201.4884 -3.8176 1.6258 0.9920 -0.3986 0.8607 -0.2878 0.1324
1341840201.4984 -3.8161 1.6271 0.9917 -0.3982 0.8606 -0.2889 0.1312
1341840201.5085 -3.8143 1.6286 0.9916 -0.3980 0.8605 -0.2901 0.1298
1341840201.5184 -3.8122 1.6304 0.9915 -0.3993 0.8603 -0.2891 0.1296
1341840201.5284 -3.8102 1.6322 0.9914 -0.3994 0.8605 -0.2887 0.1294
1341840201.5384 -3.8082 1.6337 0.9914 -0.3998 0.8602 -0.2891 0.1291
1341840201.5484 -3.8059 1.6351 0.9914 -0.4006 0.8590 -0.2911 0.1301
1341840201.5584 -3.8046 1.6368 0.9915 -0.4022 0.8585 -0.2904 0.1296
1341840201.5684 -3.8021 1.6386 0.9913 -0.4019 0.8586 -0.2908 0.1297
1341840201.5784 -3.8002 1.6403 0.9914 -0.4029 0.8579 -0.2915 0.1295
1341840201.5884 -3.7983 1.6413 0.9916 -0.4037 0.8568 -0.2940 0.1281
1341840201.5984 -3.7966 1.6430 0.9917 -0.4060 0.8566 -0.2922 0.1266
1341840201.6085 -3.7946 1.6448 0.9915 -0.4044 0.8570 -0.2935 0.1255
1341840201.6184 -3.7929 1.6461 0.9917 -0.4034 0.8573 -0.2945 0.1247
1341840201.6284 -3.7906 1.6483 0.9915 -0.4027 0.8581 -0.2935 0.1238
1341840201.6384 -3.7890 1.6492 0.9917 -0.4055 0.8571 -0.2930 0.1226
1341840201.6485 -3.7868 1.6510 0.9917 -0.4041 0.8578 -0.2933 0.1217
1341840201.6584 -3.7844 1.6520 0.9920 -0.4045 0.8573 -0.2938 0.1227
1341840201.6712 -3.7821 1.6537 0.9919 -0.4022 0.8581 -0.2947 0.1228
1341840201.6784 -3.7803 1.6555 0.9923 -0.4013 0.8588 -0.2939 0.1229
1341840201.6884 -3.7781 1.6572 0.9927 -0.4008 0.8588 -0.2940 0.1238
1341840201.7045 -3.7760 1.6591 0.9929 -0.3999 0.8592 -0.2942 0.1240
1341840201.7083 -3.7735 1.6607 0.9931 -0.3994 0.8593 -0.2943 0.1244
1341840201.7212 -3.7714 1.6627 0.9932 -0.3963 0.8606 -0.2950 0.1234
1341840201.7304 -3.7696 1.6639 0.9933 -0.3971 0.8598 -0.2963 0.1238
1341840201.7384 -3.7669 1.6659 0.9932 -0.3965 0.8606 -0.2949 0.1230
1341840201.7484 -3.7645 1.6676 0.9933 -0.3959 0.8607 -0.2958 0.1227
1341840201.7584 -3.7625 1.6690 0.9935 -0.3933 0.8613 -0.2976 0.1218
1341840201.7684 -3.7603 1.6707 0.9937 -0.3929 0.8614 -0.2979 0.1216
1341840201.7784 -3.7576 1.6727 0.9937 -0.3915 0.8612 -0.3001 0.1223
1341840201.7884 -3.7554 1.6749 0.9941 -0.3900 0.8620 -0.2999 0.1217
1341840201.7988 -3.7535 1.6771 0.9936 -0.3898 0.8622 -0.2999 0.1213
1341840201.8084 -3.7510 1.6786 0.9937 -0.3893 0.8620 -0.3011 0.1210
1341840201.8184 -3.7488 1.6809 0.9936 -0.3898 0.8624 -0.2995 0.1208
1341840201.8284 -3.7461 1.6829 0.9933 -0.3886 0.8632 -0.2989 0.1202
1341840201.8385 -3.7431 1.6845 0.9930 -0.3876 0.8630 -0.3005 0.1210
1341840201.8484 -3.7411 1.6874 0.9927 -0.3874 0.8640 -0.2984 0.1198
1341840201.8584 -3.7386 1.6898 0.9920 -0.3860 0.8642 -0.2998 0.1196
1341840201.8684 -3.7361 1.6913 0.9923 -0.3850 0.8650 -0.2996 0.1176
1341840201.8784 -3.7332 1.6933 0.9922 -0.3847 0.8650 -0.3002 0.1168
1341840201.8884 -3.7309 1.6957 0.9924 -0.3836 0.8654 -0.3007 0.1164
1341840201.8983 -3.7282 1.6977 0.9928 -0.3826 0.8655 -0.3018 0.1161
1341840201.9085 -3.7254 1.7001 0.9928 -0.3811 0.8659 -0.3023 0.1164
1341840201.9209 -3.7243 1.7033 0.9927 -0.3814 0.8662 -0.3019 0.1143
1341840201.9284 -3.7216 1.7059 0.9927 -0.3799 0.8667 -0.3020 0.1154
1341840201.9384 -3.7189 1.7080 0.9927 -0.3781 0.8669 -0.3030 0.1168
1341840201.9485 -3.7149 1.7100 0.9928 -0.3776 0.8664 -0.3042 0.1193
1341840201.9587 -3.7129 1.7128 0.9924 -0.3764 0.8669 -0.3042 0.1200
1341840201.9684 -3.7103 1.7150 0.9922 -0.3741 0.8685 -0.3028 0.1186
1341840201.9784 -3.7076 1.7173 0.9919 -0.3716 0.8692 -0.3036 0.1192
1341840201.9884 -3.7055 1.7201 0.9917 -0.3732 0.8707 -0.2989 0.1151
1341840201.9984 -3.7026 1.7221 0.9918 -0.3715 0.8709 -0.3006 0.1146
1341840202.0085 -3.7002 1.7247 0.9919 -0.3693 0.8726 -0.2993 0.1126
1341840202.0203 -3.6974 1.7276 0.9922 -0.3674 0.8730 -0.3003 0.1124
1341840202.0284 -3.6953 1.7300 0.9925 -0.3665 0.8728 -0.3017 0.1136
1341840202.0384 -3.6921 1.7340 0.9926 -0.3608 0.8749 -0.3019 0.1149
1341840202.0484 -3.6906 1.7362 0.9931 -0.3626 0.8733 -0.3037 0.1166
1341840202.0584 -3.6871 1.7384 0.9931 -0.3626 0.8721 -0.3063 0.1192
1341840202.0685 -3.6853 1.7415 0.9935 -0.3599 0.8733 -0.3065 0.1173
1341840202.0784 -3.6826 1.7438 0.9936 -0.3572 0.8739 -0.3078 0.1181
1341840202.0890 -3.6802 1.7465 0.9938 -0.3553 0.8748 -0.3077 0.1173
1341840202.0990 -3.6779 1.7499 0.9936 -0.3557 0.8757 -0.3051 0.1168
1341840202.1084 -3.6757 1.7532 0.9938 -0.3515 0.8784 -0.3028 0.1147
1341840202.1184 -3.6732 1.7560 0.9934 -0.3496 0.8791 -0.3023 0.1161
1341840202.1285 -3.6709 1.7589 0.9932 -0.3502 0.8796 -0.3007 0.1154
1341840202.1384 -3.6685 1.7629 0.9934 -0.3428 0.8829 -0.3001 0.1135
1341840202.1484 -3.6661 1.7649 0.9935 -0.3449 0.8824 -0.2993 0.1132
1341840202.1584 -3.6633 1.7676 0.9935 -0.3431 0.8829 -0.3001 0.1129
1341840202.1685 -3.6609 1.7692 0.9939 -0.3453 0.8820 -0.3005 0.1124
1341840202.1784 -3.6578 1.7712 0.9942 -0.3452 0.8816 -0.3017 0.1117
1341840202.1884 -3.6559 1.7754 0.9944 -0.3404 0.8846 -0.2991 0.1103
1341840202.1983 -3.6532 1.7771 0.9949 -0.3406 0.8839 -0.3010 0.1100
1341840202.2083 -3.6494 1.7790 0.9956 -0.3405 0.8832 -0.3024 0.1120
1341840202.2184 -3.6479 1.7832 0.9963 -0.3350 0.8870 -0.2987 0.1083
1341840202.2291 -3.6438 1.7865 0.9963 -0.3301 0.8879 -0.3007 0.1111
1341840202.2384 -3.6409 1.7886 0.9974 -0.3308 0.8888 -0.2974 0.1107
1341840202.2483 -3.6380 1.7895 0.9974 -0.3342 0.8860 -0.3003 0.1143
1341840202.2583 -3.6347 1.7911 0.9974 -0.3355 0.8846 -0.3029 0.1151
1341840202.2683 -3.6334 1.7947 0.9979 -0.3290 0.8877 -0.3013 0.1135
1341840202.2783 -3.6300 1.7977 0.9980 -0.3269 0.8888 -0.3006 0.1130
1341840202.2884 -3.6276 1.7994 0.9982 -0.3279 0.8889 -0.2998 0.1118
1341840202.2984 -3.6243 1.8024 0.9977 -0.3244 0.8900 -0.2999 0.1129
1341840202.3083 -3.6226 1.8048 0.9979 -0.3241 0.8915 -0.2971 0.1090
1341840202.3190 -3.6189 1.8081 0.9975 -0.3198 0.8930 -0.2967 0.1110
1341840202.3284 -3.6160 1.8101 0.9975 -0.3199 0.8927 -0.2973 0.1110
1341840202.3383 -3.6132 1.8111 0.9976 -0.3221 0.8909 -0.2998 0.1128
1341840202.3484 -3.6106 1.8142 0.9978 -0.3214 0.8923 -0.2968 0.1116
1341840202.3584 -3.6074 1.8152 0.9978 -0.3225 0.8901 -0.3011 0.1144
1341840202.3684 -3.6041 1.8175 0.9983 -0.3210 0.8911 -0.3000 0.1136
1341840202.3783 -3.6018 1.8205 0.9983 -0.3188 0.8924 -0.2990 0.1118
1341840202.3884 -3.6000 1.8241 0.9985 -0.3155 0.8954 -0.2949 0.1087
1341840202.4022 -3.5958 1.8247 0.9987 -0.3182 0.8929 -0.2993 0.1095
1341840202.4084 -3.5925 1.8255 0.9989 -0.3188 0.8912 -0.3026 0.1123
1341840202.4184 -3.5897 1.8299 0.9992 -0.3141 0.8939 -0.2997 0.1119
1341840202.4284 -3.5879 1.8310 1.0001 -0.3172 0.8930 -0.2998 0.1099
1341840202.4384 -3.5840 1.8321 1.0007 -0.3152 0.8918 -0.3040 0.1134
1341840202.4484 -3.5819 1.8345 1.0012 -0.3165 0.8918 -0.3032 0.1125
1341840202.4583 -3.5793 1.8379 1.0015 -0.3116 0.8936 -0.3029 0.1121
1341840202.4684 -3.5760 1.8393 1.0018 -0.3132 0.8921 -0.3051 0.1138
1341840202.4783 -3.5737 1.8414 1.0019 -0.3131 0.8927 -0.3036 0.1130
1341840202.4885 -3.5706 1.8425 1.0017 -0.3155 0.8904 -0.3071 0.1158
1341840202.5055 -3.5676 1.8451 1.0021 -0.3120 0.8925 -0.3050 0.1140
1341840202.5084 -3.5647 1.8463 1.0024 -0.3136 0.8920 -0.3051 0.1139
1341840202.5184 -3.5629 1.8477 1.0025 -0.3175 0.8911 -0.3037 0.1133
1341840202.5283 -3.5603 1.8492 1.0030 -0.3183 0.8907 -0.3043 0.1130
1341840202.5385 -3.5585 1.8517 1.0032 -0.3153 0.8924 -0.3033 0.1106
1341840202.5483 -3.5554 1.8533 1.0035 -0.3153 0.8917 -0.3052 0.1109
1341840202.5584 -3.5533 1.8570 1.0032 -0.3100 0.8944 -0.3030 0.1105
1341840202.5687 -3.5502 1.8580 1.0036 -0.3115 0.8929 -0.3054 0.1119
1341840202.5783 -3.5478 1.8583 1.0040 -0.3162 0.8904 -0.3076 0.1120
1341840202.5886 -3.5458 1.8604 1.0043 -0.3130 0.8921 -0.3065 0.1106
1341840202.5991 -3.5434 1.8625 1.0044 -0.3134 0.8928 -0.3044 0.1098
1341840202.6083 -3.5413 1.8630 1.0047 -0.3166 0.8916 -0.3043 0.1106
1341840202.6184 -3.5385 1.8665 1.0047 -0.3095 0.8949 -0.3021 0.1100
1341840202.6284 -3.5364 1.8668 1.0051 -0.3135 0.8932 -0.3030 0.1096
1341840202.6421 -3.5341 1.8694 1.0051 -0.3139 0.8938 -0.3007 0.1107
1341840202.6484 -3.5326 1.8701 1.0054 -0.3154 0.8929 -0.3023 0.1089
1341840202.6583 -3.5301 1.8729 1.0056 -0.3084 0.8952 -0.3024 0.1098
1341840202.6685 -3.5270 1.8726 1.0058 -0.3129 0.8923 -0.3056 0.1114
1341840202.6783 -3.5247 1.8733 1.0065 -0.3141 0.8921 -0.3055 0.1103
1341840202.6884 -3.5222 1.8764 1.0063 -0.3082 0.8951 -0.3034 0.1089
1341840202.6984 -3.5200 1.8775 1.0065 -0.3074 0.8952 -0.3037 0.1090
1341840202.7088 -3.5180 1.8789 1.0065 -0.3077 0.8951 -0.3036 0.1088
1341840202.7183 -3.5159 1.8800 1.0065 -0.3088 0.8950 -0.3032 0.1079
1341840202.7284 -3.5126 1.8808 1.0069 -0.3095 0.8942 -0.3041 0.1103
1341840202.7385 -3.5108 1.8828 1.0069 -0.3090 0.8951 -0.3019 0.1098
1341840202.7486 -3.5090 1.8837 1.0070 -0.3086 0.8946 -0.3039 0.1100
1341840202.7584 -3.5068 1.8851 1.0073 -0.3077 0.8946 -0.3049 0.1097
1341840202.7684 -3.5046 1.8869 1.0071 -0.3074 0.8949 -0.3044 0.1094
1341840202.7783 -3.5023 1.8880 1.0069 -0.3070 0.8948 -0.3049 0.1101
1341840202.7884 -3.5005 1.8899 1.0068 -0.3075 0.8956 -0.3029 0.1076
1341840202.7983 -3.4983 1.8920 1.0065 -0.3052 0.8968 -0.3021 0.1060
1341840202.8083 -3.4957 1.8933 1.0062 -0.3052 0.8966 -0.3029 0.1058
1341840202.8183 -3.4940 1.8936 1.0063 -0.3078 0.8956 -0.3036 0.1043
1341840202.8283 -3.4916 1.8949 1.0060 -0.3072 0.8958 -0.3041 0.1037
1341840202.8384 -3.4896 1.8966 1.0056 -0.3093 0.8956 -0.3025 0.1034
1341840202.8483 -3.4874 1.8981 1.0052 -0.3088 0.8959 -0.3025 0.1025
1341840202.8584 -3.4850 1.9004 1.0049 -0.3057 0.8972 -0.3018 0.1028
1341840202.8684 -3.4830 1.9009 1.0049 -0.3086 0.8962 -0.3019 0.1021
1341840202.8785 -3.4808 1.9019 1.0046 -0.3104 0.8953 -0.3027 0.1025
1341840202.8883 -3.4786 1.9042 1.0043 -0.3073 0.8967 -0.3018 0.1018
1341840202.8984 -3.4767 1.9051 1.0043 -0.3081 0.8962 -0.3028 0.1010
1341840202.9084 -3.4743 1.9061 1.0042 -0.3082 0.8957 -0.3043 0.1005
1341840202.9183 -3.4723 1.9069 1.0042 -0.3084 0.8957 -0.3046 0.0991
1341840202.9284 -3.4701 1.9083 1.0038 -0.3066 0.8956 -0.3067 0.0988
1341840202.9391 -3.4679 1.9087 1.0038 -0.3085 0.8947 -0.3078 0.0980
1341840202.9483 -3.4659 1.9105 1.0035 -0.3084 0.8954 -0.3061 0.0969
1341840202.9583 -3.4635 1.9117 1.0030 -0.3071 0.8958 -0.3062 0.0972
1341840202.9683 -3.4611 1.9124 1.0024 -0.3071 0.8960 -0.3055 0.0973
1341840202.9784 -3.4587 1.9134 1.0019 -0.3067 0.8963 -0.3052 0.0975
1341840202.9884 -3.4567 1.9156 1.0010 -0.3041 0.8979 -0.3035 0.0961
1341840202.9983 -3.4539 1.9158 1.0011 -0.3055 0.8973 -0.3032 0.0975
1341840203.0084 -3.4516 1.9175 1.0006 -0.3060 0.8977 -0.3017 0.0975
1341840203.0184 -3.4490 1.9194 1.0000 -0.3031 0.8987 -0.3013 0.0980
1341840203.0284 -3.4466 1.9199 0.9999 -0.3051 0.8976 -0.3030 0.0970
1341840203.0384 -3.4442 1.9204 0.9996 -0.3058 0.8966 -0.3052 0.0973
1341840203.0484 -3.4414 1.9214 0.9988 -0.3056 0.8953 -0.3088 0.0988
1341840203.0588 -3.4388 1.9236 0.9986 -0.3014 0.8979 -0.3060 0.0963
1341840203.0685 -3.4361 1.9245 0.9981 -0.3040 0.8974 -0.3048 0.0970
1341840203.0783 -3.4331 1.9260 0.9974 -0.3026 0.8981 -0.3041 0.0966
1341840203.0884 -3.4304 1.9271 0.9970 -0.3025 0.8985 -0.3033 0.0957
1341840203.0984 -3.4283 1.9280 0.9964 -0.3045 0.8980 -0.3031 0.0947
1341840203.1084 -3.4248 1.9304 0.9963 -0.3004 0.8995 -0.3024 0.0958
1341840203.1183 -3.4222 1.9321 0.9958 -0.3010 0.8997 -0.3013 0.0958
1341840203.1283 -3.4193 1.9333 0.9952 -0.3016 0.8989 -0.3028 0.0963
1341840203.1383 -3.4167 1.9347 0.9951 -0.3022 0.8988 -0.3030 0.0954
1341840203.1484 -3.4138 1.9360 0.9946 -0.3026 0.8978 -0.3050 0.0968
1341840203.1607 -3.4110 1.9386 0.9939 -0.3004 0.8993 -0.3032 0.0956
1341840203.1683 -3.4080 1.9392 0.9936 -0.3029 0.8978 -0.3049 0.0965
1341840203.1784 -3.4048 1.9418 0.9930 -0.3004 0.8992 -0.3036 0.0954
1341840203.1883 -3.4020 1.9425 0.9927 -0.3032 0.8980 -0.3042 0.0952
1341840203.1984 -3.3990 1.9449 0.9918 -0.3005 0.8992 -0.3035 0.0953
1341840203.2084 -3.3965 1.9460 0.9918 -0.3023 0.8992 -0.3025 0.0927
1341840203.2183 -3.3932 1.9474 0.9912 -0.3020 0.8989 -0.3035 0.0934
1341840203.2284 -3.3903 1.9503 0.9905 -0.3004 0.9002 -0.3013 0.0930
1341840203.2384 -3.3872 1.9525 0.9909 -0.3003 0.9015 -0.2978 0.0918
1341840203.2484 -3.3844 1.9540 0.9908 -0.3006 0.9011 -0.2987 0.0919
1341840203.2608 -3.3816 1.9559 0.9909 -0.3005 0.9008 -0.2996 0.0918
1341840203.2684 -3.3790 1.9589 0.9906 -0.2976 0.9016 -0.3000 0.0927
1341840203.2783 -3.3762 1.9598 0.9908 -0.3000 0.8999 -0.3024 0.0936
1341840203.2884 -3.3734 1.9617 0.9910 -0.2997 0.8994 -0.3038 0.0946
1341840203.2984 -3.3707 1.9645 0.9912 -0.2966 0.9007 -0.3033 0.0939
1341840203.3084 -3.3680 1.9661 0.9913 -0.2983 0.9000 -0.3034 0.0944
1341840203.3185 -3.3652 1.9691 0.9912 -0.2942 0.9023 -0.3012 0.0933
1341840203.3283 -3.3625 1.9707 0.9914 -0.2944 0.9027 -0.2999 0.0917
1341840203.3389 -3.3596 1.9725 0.9915 -0.2952 0.9032 -0.2983 0.0903
1341840203.3483 -3.3567 1.9747 0.9918 -0.2938 0.9039 -0.2977 0.0896
1341840203.3601 -3.3539 1.9764 0.9921 -0.2933 0.9041 -0.2976 0.0893
1341840203.3684 -3.3510 1.9787 0.9926 -0.2915 0.9047 -0.2976 0.0894
1341840203.3783 -3.3481 1.9808 0.9930 -0.2921 0.9044 -0.2977 0.0900
1341840203.3884 -3.3449 1.9834 0.9933 -0.2892 0.9047 -0.2990 0.0920
1341840203.3983 -3.3421 1.9856 0.9940 -0.2896 0.9048 -0.2981 0.0922
1341840203.4084 -3.3392 1.9866 0.9947 -0.2908 0.9028 -0.3029 0.0928
1341840203.4183 -3.3361 1.9891 0.9950 -0.2879 0.9032 -0.3043 0.0937
1341840203.4286 -3.3335 1.9914 0.9955 -0.2885 0.9037 -0.3025 0.0922
1341840203.4384 -3.3303 1.9930 0.9960 -0.2880 0.9031 -0.3046 0.0929
1341840203.4483 -3.3277 1.9945 0.9964 -0.2890 0.9031 -0.3043 0.0914
1341840203.4584 -3.3246 1.9956 0.9966 -0.2895 0.9023 -0.3061 0.0911
1341840203.4684 -3.3223 1.9975 0.9968 -0.2902 0.9027 -0.3051 0.0883
1341840203.4784 -3.3191 1.9998 0.9974 -0.2885 0.9035 -0.3041 0.0888
1341840203.4884 -3.3164 2.0015 0.9981 -0.2882 0.9039 -0.3037 0.0879
1341840203.4983 -3.3136 2.0027 0.9985 -0.2883 0.9032 -0.3053 0.0887
1341840203.5083 -3.3107 2.0047 0.9986 -0.2858 0.9023 -0.3097 0.0909
1341840203.5188 -3.3083 2.0068 0.9994 -0.2855 0.9033 -0.3075 0.0897
1341840203.5283 -3.3058 2.0081 0.9997 -0.2848 0.9026 -0.3097 0.0909
1341840203.5384 -3.3029 2.0107 0.9997 -0.2799 0.9038 -0.3100 0.0927
1341840203.5484 -3.3005 2.0121 1.0001 -0.2808 0.9034 -0.3104 0.0929
1341840203.5584 -3.2977 2.0143 1.0003 -0.2783 0.9043 -0.3099 0.0937
1341840203.5703 -3.2953 2.0163 1.0005 -0.2775 0.9055 -0.3074 0.0925
1341840203.5784 -3.2931 2.0173 1.0007 -0.2786 0.9052 -0.3074 0.0919
1341840203.5883 -3.2903 2.0191 1.0010 -0.2761 0.9060 -0.3077 0.0908
1341840203.5984 -3.2880 2.0204 1.0010 -0.2759 0.9062 -0.3074 0.0906
1341840203.6084 -3.2855 2.0223 1.0012 -0.2749 0.9073 -0.3055 0.0893
1341840203.6183 -3.2826 2.0237 1.0015 -0.2713 0.9074 -0.3082 0.0895
1341840203.6284 -3.2801 2.0252 1.0021 -0.2728 0.9076 -0.3066 0.0885
1341840203.6384 -3.2774 2.0264 1.0022 -0.2724 0.9071 -0.3084 0.0891
1341840203.6484 -3.2750 2.0280 1.0019 -0.2715 0.9063 -0.3110 0.0904
1341840203.6584 -3.2723 2.0296 1.0024 -0.2703 0.9076 -0.3085 0.0890
1341840203.6684 -3.2699 2.0310 1.0020 -0.2694 0.9070 -0.3110 0.0902
1341840203.6821 -3.2673 2.0333 1.0019 -0.2656 0.9090 -0.3084 0.0903
1341840203.6884 -3.2651 2.0342 1.0023 -0.2665 0.9083 -0.3096 0.0897
1341840203.6983 -3.2625 2.0359 1.0024 -0.2670 0.9089 -0.3075 0.0896
1341840203.7101 -3.2601 2.0372 1.0026 -0.2655 0.9089 -0.3090 0.0891
1341840203.7183 -3.2585 2.0391 1.0022 -0.2662 0.9098 -0.3059 0.0881
1341840203.7284 -3.2559 2.0407 1.0021 -0.2660 0.9097 -0.3066 0.0876
1341840203.7385 -3.2538 2.0421 1.0020 -0.2667 0.9097 -0.3062 0.0868
1341840203.7483 -3.2514 2.0435 1.0021 -0.2667 0.9096 -0.3068 0.0862
1341840203.7584 -3.2494 2.0448 1.0022 -0.2670 0.9094 -0.3069 0.0862
1341840203.7683 -3.2464 2.0468 1.0020 -0.2648 0.9095 -0.3087 0.0860
1341840203.7785 -3.2443 2.0477 1.0022 -0.2660 0.9088 -0.3097 0.0854
1341840203.7884 -3.2424 2.0486 1.0024 -0.2680 0.9082 -0.3102 0.0841
